concept:name,lifecycle:transition,org:resource,time:timestamp,Activity,Resource,start:timestamp,case:concept:name,case:variant,case:variant-index,case:creator
Final Inspection Q.C.,complete,ID4618,2012-01-26 01:02:00+00:00,Final Inspection Q.C.,ID4618,2012-01-26 00:52:27.656250+00:00,Case239,Variant 107,107,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-01-27 20:15:00+00:00,Final Inspection Q.C.,ID4618,2012-01-27 18:23:34.921875+00:00,Case239,Variant 107,107,Fluxicon Disco
Packing,complete,ID4820,2012-01-30 08:00:00+00:00,Packing,ID4820,2012-01-30 04:36:56.601562+00:00,Case239,Variant 107,107,Fluxicon Disco
End,complete,End,2012-01-30 08:00:00+00:00,End,End,2012-01-30 08:00:00+00:00,Case239,Variant 107,107,Fluxicon Disco
Start,complete,Start,2012-01-18 03:01:00+00:00,Start,Start,2012-01-18 03:01:00+00:00,Case24,Variant 108,108,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-18 06:24:00+00:00,Turning & Milling,ID4932,2012-01-18 06:12:30.117188+00:00,Case24,Variant 108,108,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-18 11:03:00+00:00,Turning & Milling,ID4932,2012-01-18 10:47:11.835938+00:00,Case24,Variant 108,108,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-01-18 19:07:00+00:00,Turning & Milling Q.C.,ID4493,2012-01-18 18:57:32.812500+00:00,Case24,Variant 108,108,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-19 17:47:00+00:00,Laser Marking,ID4882,2012-01-19 17:02:00.585938+00:00,Case24,Variant 108,108,Fluxicon Disco
Lapping,complete,ID4872,2012-01-24 01:13:00+00:00,Lapping,ID4872,2012-01-23 15:31:11.250000+00:00,Case24,Variant 108,108,Fluxicon Disco
Round Grinding,complete,ID4109,2012-01-24 03:00:00+00:00,Round Grinding,ID4109,2012-01-24 03:00:00+00:00,Case24,Variant 108,108,Fluxicon Disco
Round Grinding,complete,ID4493,2012-01-27 20:56:00+00:00,Round Grinding,ID4493,2012-01-27 20:42:58.476562+00:00,Case24,Variant 108,108,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-23 22:20:00+00:00,Round Grinding,ID4355,2012-02-23 09:03:23.496094+00:00,Case24,Variant 108,108,Fluxicon Disco
Lapping,complete,ID0998,2012-02-23 22:46:00+00:00,Lapping,ID0998,2012-02-23 22:43:33.750000+00:00,Case24,Variant 108,108,Fluxicon Disco
Lapping,complete,ID4882,2012-02-23 22:52:00+00:00,Lapping,ID4882,2012-02-23 22:51:26.250000+00:00,Case24,Variant 108,108,Fluxicon Disco
Lapping,complete,ID0998,2012-02-23 23:32:00+00:00,Lapping,ID0998,2012-02-23 23:28:15+00:00,Case24,Variant 108,108,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-24 00:42:00+00:00,Round Grinding,ID4355,2012-02-24 00:38:06.210938+00:00,Case24,Variant 108,108,Fluxicon Disco
Final Inspection Q.C.,complete,ID4493,2012-02-27 17:52:00+00:00,Final Inspection Q.C.,ID4493,2012-02-27 14:02:07.031250+00:00,Case24,Variant 108,108,Fluxicon Disco
Final Inspection Q.C.,complete,ID4493,2012-02-28 16:21:00+00:00,Final Inspection Q.C.,ID4493,2012-02-28 15:23:02.109375+00:00,Case24,Variant 108,108,Fluxicon Disco
Packing,complete,ID4820,2012-02-29 08:00:00+00:00,Packing,ID4820,2012-02-29 08:00:00+00:00,Case24,Variant 108,108,Fluxicon Disco
End,complete,End,2012-02-29 08:00:00+00:00,End,End,2012-02-29 08:00:00+00:00,Case24,Variant 108,108,Fluxicon Disco
Start,complete,Start,2012-02-01 10:22:00+00:00,Start,Start,2012-02-01 10:22:00+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-01 14:00:00+00:00,Turning & Milling,ID4794,2012-02-01 13:47:39.140625+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-02-01 22:01:00+00:00,Turning & Milling,ID4529,2012-02-01 21:33:45.351562+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-02-02 02:54:00+00:00,Turning & Milling,ID4429,2012-02-02 02:37:24.257812+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-02 13:47:00+00:00,Turning & Milling,ID4794,2012-02-02 13:10:00.820312+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-02-02 22:46:00+00:00,Turning & Milling,ID4529,2012-02-02 22:15:28.242188+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-02-03 02:45:00+00:00,Turning & Milling,ID4429,2012-02-03 02:31:27.773438+00:00,Case240,Variant 109,109,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-02-06 08:15:00+00:00,Flat Grinding,ID4882,2012-02-06 06:35:05.859375+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-02-06 22:22:00+00:00,Turning & Milling Q.C.,ID4618,2012-02-06 22:05:27.421875+00:00,Case240,Variant 109,109,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-06 23:03:00+00:00,Laser Marking,ID0998,2012-02-06 23:01:38.320312+00:00,Case240,Variant 109,109,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-02-07 00:06:00+00:00,Flat Grinding,ID4882,2012-02-07 00:04:38.789062+00:00,Case240,Variant 109,109,Fluxicon Disco
Packing,complete,ID4491,2012-02-07 08:00:00+00:00,Packing,ID4491,2012-02-07 08:00:00+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-07 16:17:00+00:00,Turning & Milling,ID4794,2012-02-07 15:48:50.976562+00:00,Case240,Variant 109,109,Fluxicon Disco
Lapping,complete,ID0998,2012-02-07 16:59:00+00:00,Lapping,ID0998,2012-02-07 16:55:03.750000+00:00,Case240,Variant 109,109,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-07 20:40:00+00:00,Final Inspection Q.C.,ID4618,2012-02-07 20:30:30.234375+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-02-07 21:35:00+00:00,Turning & Milling Q.C.,ID4618,2012-02-07 21:33:55.546875+00:00,Case240,Variant 109,109,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-07 22:00:00+00:00,Final Inspection Q.C.,ID4618,2012-02-07 21:58:55.546875+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-07 22:47:00+00:00,Turning & Milling,ID4794,2012-02-07 22:44:20.273438+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-02-12 16:53:00+00:00,Turning & Milling Q.C.,ID4618,2012-02-12 14:39:17.343750+00:00,Case240,Variant 109,109,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-12 17:26:00+00:00,Laser Marking,ID0998,2012-02-12 17:24:54.257812+00:00,Case240,Variant 109,109,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-02-12 18:51:00+00:00,Flat Grinding,ID4882,2012-02-12 18:49:10.429688+00:00,Case240,Variant 109,109,Fluxicon Disco
Lapping,complete,ID4882,2012-02-13 08:15:00+00:00,Lapping,ID4882,2012-02-13 07:19:52.500000+00:00,Case240,Variant 109,109,Fluxicon Disco
Lapping,complete,ID4882,2012-02-13 16:48:00+00:00,Lapping,ID4882,2012-02-13 15:59:54.375000+00:00,Case240,Variant 109,109,Fluxicon Disco
Lapping,complete,ID4882,2012-02-13 18:33:00+00:00,Lapping,ID4882,2012-02-13 18:23:09.375000+00:00,Case240,Variant 109,109,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-13 22:14:00+00:00,Final Inspection Q.C.,ID4618,2012-02-13 22:04:30.234375+00:00,Case240,Variant 109,109,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-14 20:47:00+00:00,Final Inspection Q.C.,ID4618,2012-02-14 20:42:34.453125+00:00,Case240,Variant 109,109,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-14 23:00:00+00:00,Final Inspection Q.C.,ID4618,2012-02-14 22:54:17.109375+00:00,Case240,Variant 109,109,Fluxicon Disco
Packing,complete,ID4820,2012-02-15 08:00:00+00:00,Packing,ID4820,2012-02-15 07:29:24.843750+00:00,Case240,Variant 109,109,Fluxicon Disco
End,complete,End,2012-02-15 08:00:00+00:00,End,End,2012-02-15 08:00:00+00:00,Case240,Variant 109,109,Fluxicon Disco
Start,complete,Start,2012-01-16 07:00:00+00:00,Start,Start,2012-01-16 07:00:00+00:00,Case241,Variant 110,110,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-16 08:15:00+00:00,Turning & Milling,ID4429,2012-01-16 08:10:45.117188+00:00,Case241,Variant 110,110,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-17 08:15:00+00:00,Turning & Milling,ID4429,2012-01-17 06:53:26.250000+00:00,Case241,Variant 110,110,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-23 06:34:00+00:00,Turning & Milling,ID4167,2012-01-22 22:30:20.742188+00:00,Case241,Variant 110,110,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-01-23 16:57:00+00:00,Turning & Milling Q.C.,ID4287,2012-01-23 16:44:49.921875+00:00,Case241,Variant 110,110,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-01-23 17:41:00+00:00,Turning & Milling,ID4794,2012-01-23 17:38:30.468750+00:00,Case241,Variant 110,110,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-01-23 23:02:00+00:00,Turning & Milling,ID4794,2012-01-23 22:43:49.101562+00:00,Case241,Variant 110,110,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-01-24 15:40:00+00:00,Turning & Milling Q.C.,ID4287,2012-01-24 15:20:30.468750+00:00,Case241,Variant 110,110,Fluxicon Disco
Laser Marking,complete,ID0998,2012-01-24 20:37:00+00:00,Laser Marking,ID0998,2012-01-24 20:27:08.320312+00:00,Case241,Variant 110,110,Fluxicon Disco
Flat Grinding,complete,ID0998,2012-01-26 19:40:00+00:00,Flat Grinding,ID0998,2012-01-26 18:39:20.976562+00:00,Case241,Variant 110,110,Fluxicon Disco
Lapping,complete,ID0998,2012-01-26 19:40:00+00:00,Lapping,ID0998,2012-01-26 19:40:00+00:00,Case241,Variant 110,110,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-01-26 21:53:00+00:00,Final Inspection Q.C.,ID4287,2012-01-26 21:47:17.109375+00:00,Case241,Variant 110,110,Fluxicon Disco
Packing,complete,ID4820,2012-01-27 08:00:00+00:00,Packing,ID4820,2012-01-27 07:25:37.148438+00:00,Case241,Variant 110,110,Fluxicon Disco
End,complete,End,2012-01-27 08:00:00+00:00,End,End,2012-01-27 08:00:00+00:00,Case241,Variant 110,110,Fluxicon Disco
Start,complete,Start,2012-02-08 14:00:00+00:00,Start,Start,2012-02-08 14:00:00+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-08 21:19:00+00:00,Turning & Milling,ID4794,2012-02-08 20:54:08.085938+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-08 22:50:00+00:00,Turning & Milling,ID4794,2012-02-08 22:44:50.742188+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-02-09 03:12:00+00:00,Turning & Milling,ID4167,2012-02-09 02:57:09.609375+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-02-09 09:46:00+00:00,Turning & Milling,ID4529,2012-02-09 09:46:00+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-09 22:41:00+00:00,Turning & Milling,ID4794,2012-02-09 21:57:06.210938+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-02-10 16:29:00+00:00,Turning & Milling Q.C.,ID4287,2012-02-10 16:08:08.437500+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-02-10 16:36:00+00:00,Turning & Milling Q.C.,ID4287,2012-02-10 16:35:51.796875+00:00,Case242,Variant 111,111,Fluxicon Disco
Lapping,complete,ID4882,2012-02-12 08:15:00+00:00,Lapping,ID4882,2012-02-12 08:15:00+00:00,Case242,Variant 111,111,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-12 17:46:00+00:00,Laser Marking,ID0998,2012-02-12 17:27:02.460938+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling,complete,ID0997,2012-02-12 20:31:00+00:00,Turning & Milling,ID0997,2012-02-12 20:21:39.257812+00:00,Case242,Variant 111,111,Fluxicon Disco
Lapping,complete,ID0998,2012-02-13 00:47:00+00:00,Lapping,ID0998,2012-02-13 00:23:00+00:00,Case242,Variant 111,111,Fluxicon Disco
Round Grinding,complete,ID4528,2012-02-13 05:00:00+00:00,Round Grinding,ID4528,2012-02-13 04:45:55.019531+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-13 05:28:00+00:00,Turning & Milling,ID4794,2012-02-13 05:26:24.843750+00:00,Case242,Variant 111,111,Fluxicon Disco
Round Grinding,complete,ID0937,2012-02-13 08:15:00+00:00,Round Grinding,ID0937,2012-02-13 08:15:00+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-13 11:31:00+00:00,Turning & Milling,ID4794,2012-02-13 11:19:53.906250+00:00,Case242,Variant 111,111,Fluxicon Disco
Round Grinding,complete,ID4528,2012-02-13 13:40:00+00:00,Round Grinding,ID4528,2012-02-13 13:32:49.160156+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-02-13 14:30:00+00:00,Turning & Milling Q.C.,ID4287,2012-02-13 14:29:01.406250+00:00,Case242,Variant 111,111,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-13 16:09:00+00:00,Laser Marking,ID0998,2012-02-13 16:05:42.773438+00:00,Case242,Variant 111,111,Fluxicon Disco
Lapping,complete,ID0998,2012-02-13 17:22:00+00:00,Lapping,ID0998,2012-02-13 17:15:09.375000+00:00,Case242,Variant 111,111,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-02-13 19:00:00+00:00,Final Inspection Q.C.,ID4287,2012-02-13 18:55:47.343750+00:00,Case242,Variant 111,111,Fluxicon Disco
Round Grinding,complete,ID4872,2012-02-13 23:07:00+00:00,Round Grinding,ID4872,2012-02-13 22:53:15.058594+00:00,Case242,Variant 111,111,Fluxicon Disco
Round Grinding,complete,ID4872,2012-02-13 23:07:00+00:00,Round Grinding,ID4872,2012-02-13 23:07:00+00:00,Case242,Variant 111,111,Fluxicon Disco
Packing,complete,ID4820,2012-02-14 08:00:00+00:00,Packing,ID4820,2012-02-14 07:29:48.632812+00:00,Case242,Variant 111,111,Fluxicon Disco
Round Grinding,complete,ID4528,2012-02-14 11:53:00+00:00,Round Grinding,ID4528,2012-02-14 11:40:01.816406+00:00,Case242,Variant 111,111,Fluxicon Disco
Round Grinding,complete,ID4528,2012-02-14 11:53:00+00:00,Round Grinding,ID4528,2012-02-14 11:53:00+00:00,Case242,Variant 111,111,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-02-14 14:19:00+00:00,Final Inspection Q.C.,ID4287,2012-02-14 14:12:43.593750+00:00,Case242,Variant 111,111,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-02-16 22:30:00+00:00,Final Inspection Q.C.,ID4287,2012-02-16 20:05:09.140625+00:00,Case242,Variant 111,111,Fluxicon Disco
Packing,complete,ID4820,2012-02-17 08:00:00+00:00,Packing,ID4820,2012-02-17 07:27:42.890625+00:00,Case242,Variant 111,111,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-02-17 16:30:00+00:00,Final Inspection Q.C.,ID4287,2012-02-17 16:08:05.156250+00:00,Case242,Variant 111,111,Fluxicon Disco
End,complete,End,2012-02-17 16:30:00+00:00,End,End,2012-02-17 16:30:00+00:00,Case242,Variant 111,111,Fluxicon Disco
Start,complete,Start,2012-01-16 09:38:00+00:00,Start,Start,2012-01-16 09:38:00+00:00,Case243,Variant 112,112,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-01-16 13:36:00+00:00,Turning & Milling,ID4794,2012-01-16 13:22:31.171875+00:00,Case243,Variant 112,112,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-16 18:00:00+00:00,Turning & Milling,ID4529,2012-01-16 17:45:02.812500+00:00,Case243,Variant 112,112,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-01-16 19:48:00+00:00,Turning & Milling Q.C.,ID4287,2012-01-16 19:45:53.437500+00:00,Case243,Variant 112,112,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-16 23:39:00+00:00,Turning & Milling,ID4529,2012-01-16 23:25:54.960938+00:00,Case243,Variant 112,112,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-01-17 17:44:00+00:00,Turning & Milling Q.C.,ID4618,2012-01-17 17:22:48.515625+00:00,Case243,Variant 112,112,Fluxicon Disco
Laser Marking,complete,ID0998,2012-01-24 21:32:00+00:00,Laser Marking,ID0998,2012-01-24 15:49:44.531250+00:00,Case243,Variant 112,112,Fluxicon Disco
Lapping,complete,ID0998,2012-01-24 23:42:00+00:00,Lapping,ID0998,2012-01-24 23:29:48.750000+00:00,Case243,Variant 112,112,Fluxicon Disco
Round Grinding,complete,ID4385,2012-01-25 21:36:00+00:00,Round Grinding,ID4385,2012-01-25 20:22:51.445312+00:00,Case243,Variant 112,112,Fluxicon Disco
Round Grinding,complete,ID4385,2012-01-25 22:54:00+00:00,Round Grinding,ID4385,2012-01-25 22:49:39.492188+00:00,Case243,Variant 112,112,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-01-26 22:18:00+00:00,Final Inspection Q.C.,ID4618,2012-01-26 21:17:40.312500+00:00,Case243,Variant 112,112,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-01-27 19:00:00+00:00,Final Inspection Q.C.,ID4618,2012-01-27 18:06:37.968750+00:00,Case243,Variant 112,112,Fluxicon Disco
Packing,complete,ID4820,2012-01-29 08:00:00+00:00,Packing,ID4820,2012-01-29 05:54:15.468750+00:00,Case243,Variant 112,112,Fluxicon Disco
Final Inspection Q.C.,complete,ID4493,2012-01-29 15:37:00+00:00,Final Inspection Q.C.,ID4493,2012-01-29 15:36:54.843750+00:00,Case243,Variant 112,112,Fluxicon Disco
End,complete,End,2012-01-29 15:37:00+00:00,End,End,2012-01-29 15:37:00+00:00,Case243,Variant 112,112,Fluxicon Disco
Start,complete,Start,2012-01-10 00:15:00+00:00,Start,Start,2012-01-10 00:15:00+00:00,Case244,Variant 113,113,Fluxicon Disco
Lapping,complete,ID4528,2012-01-10 00:49:00+00:00,Lapping,ID4528,2012-01-10 00:45:48.750000+00:00,Case244,Variant 113,113,Fluxicon Disco
Lapping,complete,ID4528,2012-01-10 15:12:00+00:00,Lapping,ID4528,2012-01-10 13:51:05.625000+00:00,Case244,Variant 113,113,Fluxicon Disco
Round Grinding,complete,ID4528,2012-01-10 16:50:00+00:00,Round Grinding,ID4528,2012-01-10 16:44:32.695312+00:00,Case244,Variant 113,113,Fluxicon Disco
Round Grinding,complete,ID4528,2012-01-10 22:55:00+00:00,Round Grinding,ID4528,2012-01-10 22:34:40.957031+00:00,Case244,Variant 113,113,Fluxicon Disco
Round Grinding,complete,ID4528,2012-01-11 18:19:00+00:00,Round Grinding,ID4528,2012-01-11 17:14:12.421875+00:00,Case244,Variant 113,113,Fluxicon Disco
Round Grinding,complete,ID4528,2012-01-11 19:38:00+00:00,Round Grinding,ID4528,2012-01-11 19:33:36.152344+00:00,Case244,Variant 113,113,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-01-11 19:40:00+00:00,Final Inspection Q.C.,ID4287,2012-01-11 19:39:54.843750+00:00,Case244,Variant 113,113,Fluxicon Disco
Round Grinding,complete,ID4528,2012-01-11 21:05:00+00:00,Round Grinding,ID4528,2012-01-11 21:00:16.113281+00:00,Case244,Variant 113,113,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-01-12 19:30:00+00:00,Final Inspection Q.C.,ID4287,2012-01-12 18:32:12.421875+00:00,Case244,Variant 113,113,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-01-13 19:52:00+00:00,Final Inspection Q.C.,ID4287,2012-01-13 18:49:10.781250+00:00,Case244,Variant 113,113,Fluxicon Disco
Packing,complete,ID4820,2012-01-15 08:00:00+00:00,Packing,ID4820,2012-01-15 05:57:12.187500+00:00,Case244,Variant 113,113,Fluxicon Disco
End,complete,End,2012-01-15 08:00:00+00:00,End,End,2012-01-15 08:00:00+00:00,Case244,Variant 113,113,Fluxicon Disco
Start,complete,Start,2012-01-19 14:07:00+00:00,Start,Start,2012-01-19 14:07:00+00:00,Case245,Variant 114,114,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-01-19 23:37:00+00:00,Turning & Milling,ID3846,2012-01-19 23:04:42.890625+00:00,Case245,Variant 114,114,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-20 01:04:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-20 01:02:18.046875+00:00,Case245,Variant 114,114,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-01-20 13:57:00+00:00,Turning & Milling,ID3846,2012-01-20 13:13:13.007812+00:00,Case245,Variant 114,114,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-01-20 18:04:00+00:00,Turning & Milling,ID3846,2012-01-20 17:50:00.585938+00:00,Case245,Variant 114,114,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-01-20 19:28:00+00:00,Turning & Milling,ID3846,2012-01-20 19:23:14.531250+00:00,Case245,Variant 114,114,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-01-23 10:30:00+00:00,Turning & Milling,ID4641,2012-01-23 06:55:47.109375+00:00,Case245,Variant 114,114,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-01-23 12:20:00+00:00,Turning & Milling,ID4641,2012-01-23 12:13:46.171875+00:00,Case245,Variant 114,114,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-01-23 15:43:00+00:00,Turning & Milling Q.C.,ID4493,2012-01-23 15:39:02.109375+00:00,Case245,Variant 114,114,Fluxicon Disco
Laser Marking,complete,ID0998,2012-01-25 00:23:00+00:00,Laser Marking,ID0998,2012-01-24 23:17:55.312500+00:00,Case245,Variant 114,114,Fluxicon Disco
Lapping,complete,ID4882,2012-02-12 08:15:00+00:00,Lapping,ID4882,2012-02-12 08:15:00+00:00,Case245,Variant 114,114,Fluxicon Disco
Lapping,complete,ID4528,2012-02-14 13:38:00+00:00,Lapping,ID4528,2012-02-14 08:37:43.125000+00:00,Case245,Variant 114,114,Fluxicon Disco
Round Grinding,complete,ID4528,2012-02-14 13:40:00+00:00,Round Grinding,ID4528,2012-02-14 13:39:53.320312+00:00,Case245,Variant 114,114,Fluxicon Disco
Round Grinding,complete,ID4528,2012-02-15 08:00:00+00:00,Round Grinding,ID4528,2012-02-15 06:58:46.171875+00:00,Case245,Variant 114,114,Fluxicon Disco
Round Grinding,complete,ID4528,2012-02-16 13:54:00+00:00,Round Grinding,ID4528,2012-02-16 12:14:08.320312+00:00,Case245,Variant 114,114,Fluxicon Disco
Round Grinding,complete,ID4528,2012-02-17 13:54:00+00:00,Round Grinding,ID4528,2012-02-17 12:33:50.625000+00:00,Case245,Variant 114,114,Fluxicon Disco
Final Inspection Q.C.,complete,ID4493,2012-02-19 22:20:00+00:00,Final Inspection Q.C.,ID4493,2012-02-19 19:54:30.468750+00:00,Case245,Variant 114,114,Fluxicon Disco
